computer desk,functionally coupled with,shelving units
shelving units,functionally coupled with,drawer units
drawer units,functionally coupled with,shelving units
shelving units,functionally coupled with,cube storage
cube storage,functionally coupled with,shelving units
shelving units,physically coupled with,wall
wall,physically coupled with,shelving units
shelving units,physically coupled with,folder
folder,physically coupled with,shelving units
shelving units,physically coupled with,file
file,physically coupled with,shelving units
shelving units,has attribute,low clearance
shelving units,material,stain
shelving units,material,clear acrylic lacquer
printed bookcase,located in,study room
printed bookcase,subclass of,cabinet
printed bookcase,subclass of,shelf
printed bookcase,functionally coupled with,computer desk
computer desk,functionally coupled with,printed bookcase
printed bookcase,functionally coupled with,drawer units
drawer units,functionally coupled with,printed bookcase
printed bookcase,functionally coupled with,cube storage
cube storage,functionally coupled with,printed bookcase
printed bookcase,functionally coupled with,shelving units
shelving units,functionally coupled with,printed bookcase
printed bookcase,physically coupled with,floor
floor,physically coupled with,printed bookcase
printed bookcase,physically coupled with,wall
wall,physically coupled with,printed bookcase
printed bookcase,physically coupled with,folder
folder,physically coupled with,printed bookcase
printed bookcase,physically coupled with,file
file,physically coupled with,printed bookcase
printed bookcase,physically coupled with,printed book
printed book,physically coupled with,printed bookcase
printed bookcase,physically coupled with,potted plant
potted plant,physically coupled with,printed bookcase
printed bookcase,physically coupled with,ornament
ornament,physically coupled with,printed bookcase
printed bookcase,material,particleboard
printed bookcase,material,plastic
printed bookcase,material,paper
printed bookcase,material,melamine
printed bookcase,material,fibreboard
paper & media box,located in,study room
paper & media box,subclass of,box
paper & media box,functionally coupled with,folder
folder,functionally coupled with,paper & media box
paper & media box,functionally coupled with,pen holder
pen holder,functionally coupled with,paper & media box
paper & media box,functionally coupled with,cube storage
cube storage,functionally coupled with,paper & media box
paper & media box,functionally coupled with,drawer units
drawer units,functionally coupled with,paper & media box
paper & media box,physically coupled with,computer desk
computer desk,physically coupled with,paper & media box
paper & media box,physically coupled with,drawer units
drawer units,physically coupled with,paper & media box
paper & media box,physically coupled with,cube storage
cube storage,physically coupled with,paper & media box
paper & media box,physically coupled with,shelving units
shelving units,physically coupled with,paper & media box
paper & media box,physically coupled with,printed bookcase
printed bookcase,physically coupled with,paper & media box
paper & media box,physically coupled with,writing tools
writing tools,physically coupled with,paper & media box
paper & media box,physically coupled with,writing stationaries
writing stationaries,physically coupled with,paper & media box
paper & media box,physically coupled with,file
file,physically coupled with,paper & media box
paper & media box,physically coupled with,printed book
printed book,physically coupled with,paper & media box
paper & media box,material,plastic
noticeboard,located in,study room
noticeboard,functionally coupled with,wall hook
wall hook,functionally coupled with,noticeboard
noticeboard,functionally coupled with,pen holder
pen holder,functionally coupled with,noticeboard
noticeboard,functionally coupled with,paper & media box
paper & media box,functionally coupled with,noticeboard
noticeboard,physically coupled with,wall
wall,physically coupled with,noticeboard
noticeboard,physically coupled with,wall hook
wall hook,physically coupled with,noticeboard
noticeboard,physically coupled with,writing tools
writing tools,physically coupled with,noticeboard
noticeboard,physically coupled with,writing stationaries
writing stationaries,physically coupled with,noticeboard
noticeboard,physically coupled with,computer accessories
computer accessories,physically coupled with,noticeboard
noticeboard,physically coupled with,ornament
ornament,physically coupled with,noticeboard
noticeboard,material,fibreboard
noticeboard,material,acrylic
noticeboard,material,steel
work lamp,located in,study room
work lamp,functionally coupled with,printed book
printed book,functionally coupled with,work lamp
work lamp,functionally coupled with,writing stationaries
writing stationaries,functionally coupled with,work lamp
work lamp,functionally coupled with,file
file,functionally coupled with,work lamp
work lamp,physically coupled with,computer desk
computer desk,physically coupled with,work lamp
work lamp,physically coupled with,cable
cable,physically coupled with,work lamp
work lamp,physically coupled with,drawer units
drawer units,physically coupled with,work lamp
work lamp,physically coupled with,printed bookcase
printed bookcase,physically coupled with,work lamp
work lamp,material,steel
work lamp,material,bamboo
work lamp,material,polyethylene plastic
cable management box,located in,study room
cable management box,functionally coupled with,cable
cable,functionally coupled with,cable management box
cable management box,functionally coupled with,work lamp
work lamp,functionally coupled with,cable management box
cable management box,functionally coupled with,computer desk
computer desk,functionally coupled with,cable management box
cable management box,functionally coupled with,computer accessories
computer accessories,functionally coupled with,cable management box
cable management box,physically coupled with,computer desk
computer desk,physically coupled with,cable management box
cable management box,physically coupled with,drawer units
drawer units,physically coupled with,cable management box
cable management box,physically coupled with,cable
cable,physically coupled with,cable management box
cable management box,physically coupled with,work lamp
work lamp,physically coupled with,cable management box
cable management box,physically coupled with,computer accessories
computer accessories,physically coupled with,cable management box
cable management box,material,abs plastic
nursery curtains,located in,study room
nursery curtains,subclass of,lines
nursery curtains,subclass of,hanging
nursery curtains,functionally coupled with,work lamp
work lamp,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,printed book
printed book,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,writing tools
writing tools,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,writing stationaries
writing stationaries,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,file
file,functionally coupled with,nursery curtains
accessories stand,located in,study room
accessories stand,functionally coupled with,pen holder
pen holder,functionally coupled with,accessories stand
accessories stand,functionally coupled with,ornament
ornament,functionally coupled with,accessories stand
accessories stand,functionally coupled with,noticeboard
noticeboard,functionally coupled with,accessories stand
accessories stand,functionally coupled with,wall hook
wall hook,functionally coupled with,accessories stand
accessories stand,functionally coupled with,picture frame
picture frame,functionally coupled with,accessories stand
accessories stand,physically coupled with,cable
cable,physically coupled with,accessories stand
accessories stand,physically coupled with,computer desk
computer desk,physically coupled with,accessories stand
accessories stand,physically coupled with,computer accessories
computer accessories,physically coupled with,accessories stand
accessories stand,material,solid beech
accessories stand,material,polyamide plastic
accessories stand,material,steel
ceiling spotlight,located in,study room
ceiling spotlight,functionally coupled with,work lamp
work lamp,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,writing tools
writing tools,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,writing stationaries
writing stationaries,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,file
file,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,computer accessories
computer accessories,functionally coupled with,ceiling spotlight
ceiling spotlight,material,acrylic plastic
wall spotlight,located in,study room
wall spotlight,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,work lamp
work lamp,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,printed book
printed book,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,writing tools
writing tools,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,writing stationaries
writing stationaries,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,file
file,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,computer accessories
computer accessories,functionally coupled with,wall spotlight
wall spotlight,physically coupled with,wall
wall,physically coupled with,wall spotlight
wall spotlight,material,steel
wall spotlight,material,zinc
wall shelf,located in,study room
wall shelf,functionally coupled with,computer desk
computer desk,functionally coupled with,wall shelf
wall shelf,functionally coupled with,drawer units
drawer units,functionally coupled with,wall shelf
wall shelf,functionally coupled with,cube storage
cube storage,functionally coupled with,wall shelf
wall shelf,functionally coupled with,wall hook
wall hook,functionally coupled with,wall shelf
wall shelf,functionally coupled with,printed bookcase
printed bookcase,functionally coupled with,wall shelf
wall shelf,physically coupled with,pen holder
pen holder,physically coupled with,wall shelf
wall shelf,physically coupled with,wall spotlight
wall spotlight,physically coupled with,wall shelf
wall shelf,physically coupled with,picture frame
picture frame,physically coupled with,wall shelf
wall shelf,physically coupled with,folder
folder,physically coupled with,wall shelf
wall shelf,physically coupled with,computer accessories
computer accessories,physically coupled with,wall shelf
wall shelf,physically coupled with,cable
cable,physically coupled with,wall shelf
smart phone,located in,study room
smart phone,functionally coupled with,work lamp
work lamp,functionally coupled with,smart phone
smart phone,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,smart phone
smart phone,functionally coupled with,computer accessories
computer accessories,functionally coupled with,smart phone
smart phone,functionally coupled with,cable
cable,functionally coupled with,smart phone
smart phone,physically coupled with,computer desk
computer desk,physically coupled with,smart phone
smart phone,physically coupled with,cable
cable,physically coupled with,smart phone
smart phone,physically coupled with,drawer units
drawer units,physically coupled with,smart phone
smart phone,physically coupled with,cable management box
cable management box,physically coupled with,smart phone
smart phone,physically coupled with,wall shelf
wall shelf,physically coupled with,smart phone
smart phone,physically coupled with,writing stationaries
writing stationaries,physically coupled with,smart phone
smart phone,physically coupled with,accessories stand
accessories stand,physically coupled with,smart phone
smart home controller,located in,study room
smart home controller,physically coupled with,computer desk
computer desk,physically coupled with,smart home controller
smart home controller,physically coupled with,drawer units
drawer units,physically coupled with,smart home controller
smart home controller,physically coupled with,wall shelf
wall shelf,physically coupled with,smart home controller
smart home controller,physically coupled with,cable
cable,physically coupled with,smart home controller
smart soundbar,located in,study room
smart soundbar,functionally coupled with,computer accessories
computer accessories,functionally coupled with,smart soundbar
smart soundbar,physically coupled with,computer desk
computer desk,physically coupled with,smart soundbar
smart soundbar,physically coupled with,drawer units
drawer units,physically coupled with,smart soundbar
smart soundbar,physically coupled with,wall shelf
wall shelf,physically coupled with,smart soundbar
smart air conditioner,located in,study room
smart charging board,located in,study room
smart charging board,functionally coupled with,computer accessories
computer accessories,functionally coupled with,smart charging board
smart charging board,functionally coupled with,cable management box
cable management box,functionally coupled with,smart charging board
smart charging board,physically coupled with,computer desk
computer desk,physically coupled with,smart charging board
smart charging board,physically coupled with,cable management box
cable management box,physically coupled with,smart charging board
smart charging board,physically coupled with,drawer units
drawer units,physically coupled with,smart charging board
computer,located in,study room
computer,functionally coupled with,smart phone
smart phone,functionally coupled with,computer
computer,functionally coupled with,smart sound bar
smart sound bar,functionally coupled with,computer
computer,functionally coupled with,smart air conditioner
smart air conditioner,functionally coupled with,computer
computer,functionally coupled with,nursery curtains
nursery curtains,functionally coupled with,computer
computer,functionally coupled with,work lamp
work lamp,functionally coupled with,computer
computer,functionally coupled with,ceiling spotlight
ceiling spotlight,functionally coupled with,computer
computer,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,computer
computer,functionally coupled with,computer accessories
computer accessories,functionally coupled with,computer
computer,physically coupled with,computer desk
computer desk,physically coupled with,computer
computer,physically coupled with,cable management box
cable management box,physically coupled with,computer
computer,physically coupled with,cable
cable,physically coupled with,computer
computer,physically coupled with,computer accessories
computer accessories,physically coupled with,computer
robot vacuum cleaner,located in,study room
robot vacuum cleaner,physically coupled with,computer desk
computer desk,physically coupled with,robot vacuum cleaner
robot vacuum cleaner,physically coupled with,drawer units
drawer units,physically coupled with,robot vacuum cleaner
robot vacuum cleaner,physically coupled with,office chair
office chair,physically coupled with,robot vacuum cleaner
robot vacuum cleaner,physically coupled with,printed bookcase
printed bookcase,physically coupled with,robot vacuum cleaner
robot vacuum cleaner,physically coupled with,shelving units
shelving units,physically coupled with,robot vacuum cleaner
smart lighting,located in,study room
smart lighting,functionally coupled with,work lamp
work lamp,functionally coupled with,smart lighting
smart lighting,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,smart lighting
smart lighting,functionally coupled with,computer
computer,functionally coupled with,smart lighting
smart lighting,physically coupled with,cable management box
cable management box,physically coupled with,smart lighting
smart lighting,physically coupled with,smart charging board
smart charging board,physically coupled with,smart lighting
smart thermometer,located in,study room
smart thermometer,functionally coupled with,smart home controller
smart home controller,functionally coupled with,smart thermometer
smart thermometer,functionally coupled with,computer
computer,functionally coupled with,smart thermometer
smart thermometer,physically coupled with,cable management box
cable management box,physically coupled with,smart thermometer
smart wi-fi box,located in,study room
smart wi-fi box,functionally coupled with,smart phone
smart phone,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart home controller
smart home controller,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart thermometer
smart thermometer,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart lighting
smart lighting,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,robot vacuum cleaner
robot vacuum cleaner,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,computer
computer,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart soundbar
smart soundbar,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart air conditioner
smart air conditioner,functionally coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,computer desk
computer desk,physically coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,drawer units
drawer units,physically coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,wall shelf
wall shelf,physically coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,floor
floor,physically coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,cable management box
cable management box,physically coupled with,smart wi-fi box
smart wi-fi box,physically coupled with,cable
cable,physically coupled with,smart wi-fi box
smart security camera,located in,study room
smart security camera,functionally coupled with,computer
computer,functionally coupled with,smart security camera
smart security camera,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,smart security camera
smart security camera,functionally coupled with,work lamp
work lamp,functionally coupled with,smart security camera
smart security camera,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,smart security camera
smart security camera,functionally coupled with,smart lighting
smart lighting,functionally coupled with,smart security camera
smart security camera,functionally coupled with,cable management box
cable management box,functionally coupled with,smart security camera
smart security camera,physically coupled with,computer desk
computer desk,physically coupled with,smart security camera
smart security camera,physically coupled with,wall shelf
wall shelf,physically coupled with,smart security camera
smart security camera,physically coupled with,drawer units
drawer units,physically coupled with,smart security camera
smart security camera,physically coupled with,cube storage
cube storage,physically coupled with,smart security camera
smart security camera,physically coupled with,printed bookcase
printed bookcase,physically coupled with,smart security camera
smart security camera,physically coupled with,shelving units
shelving units,physically coupled with,smart security camera
smart security camera,physically coupled with,cable management box
cable management box,physically coupled with,smart security camera
smart security camera,physically coupled with,cable
cable,physically coupled with,smart security camera
kindle,located in,study room
kindle,functionally coupled with,smart wi-fi box
smart wi-fi box,functionally coupled with,kindle
kindle,functionally coupled with,computer
computer,functionally coupled with,kindle
kindle,functionally coupled with,smart lighting
smart lighting,functionally coupled with,kindle
kindle,functionally coupled with,wall spotlight
wall spotlight,functionally coupled with,kindle
kindle,functionally coupled with,work lamp
work lamp,functionally coupled with,kindle
kindle,physically coupled with,computer desk
computer desk,physically coupled with,kindle
kindle,physically coupled with,drawer units
drawer units,physically coupled with,kindle
kindle,physically coupled with,paper & media box
paper & media box,physically coupled with,kindle
kindle,physically coupled with,accessories stand
accessories stand,physically coupled with,kindle
smart alarm clock,located in,study room
smart alarm clock,functionally coupled with,computer
computer,functionally coupled with,smart alarm clock
smart alarm clock,physically coupled with,computer desk
computer desk,physically coupled with,smart alarm clock
smart alarm clock,physically coupled with,drawer units
drawer units,physically coupled with,smart alarm clock
smart alarm clock,physically coupled with,shelving units
shelving units,physically coupled with,smart alarm clock
smart alarm clock,physically coupled with,printed bookcase
printed bookcase,physically coupled with,smart alarm clock
smart alarm clock,physically coupled with,wall shelf
wall shelf,physically coupled with,smart alarm clock
smart alarm clock,physically coupled with,smart charging board
smart charging board,physically coupled with,smart alarm clock
folder,located in,study room
writing tools,located in,study room
pen holder,located in,study room
writing stationaries,located in,study room
file,located in,study room
printed book,located in,study room
picture frame,located in,study room
wall hook,located in,study room
cable,located in,study room
computer accessories,located in,study room
chair pillow,located in,study room
tableware,located in,study room
potted plant,located in,study room
ornament,located in,study room
ac power socket,subclass of,socket
ac power socket,subclass of,ac power connector
ac power socket,subclass of,electrical receptacle
acrylic,subclass of,tennis playing surface
air conditioner,subclass of,heat pump
air conditioner,subclass of,home appliance
air purifier,subclass of,home appliance
air quality sensor,subclass of,sensor
alarm clock,subclass of,timer
alarm clock,subclass of,clock
aluminium,subclass of,building material
aluminium,subclass of,combustible powder
aluminium,subclass of,medication
aluminium,subclass of,post-transition metal
armchair,subclass of,chair
armrest,subclass of,furniture
autonomous robot,subclass of,mobile robot
autonomous robot,subclass of,robot
baby,subclass of,population group
baby,subclass of,child
bag,subclass of,container
bag,subclass of,costume accessory
bamboo,subclass of,grass
basket,subclass of,container
bath towel,subclass of,towel
bathroom,subclass of,room
battery,subclass of,assembly
battery,subclass of,electrical device
battery,subclass of,electric power source
battery,subclass of,energy storage
bed,subclass of,sleeping place
bed,subclass of,furniture
bedroom,subclass of,room
bedroom,subclass of,sleeping place
bench,subclass of,seat
bench,subclass of,street furniture
blackboard,subclass of,educational material
blackboard,subclass of,painting material
bookcase,subclass of,cabinet
bookcase,subclass of,shelf
bowl,subclass of,tableware
bowl,subclass of,container
box,subclass of,container
box,subclass of,packaging and labeling
bristle,subclass of,fiber
broom,subclass of,brush
broom,subclass of,cleaning tool
brush,subclass of,hand tool
cabinet,subclass of,furniture
cable,subclass of,rope
carpet,subclass of,floor covering
ceiling,subclass of,architectural element
ceiling,subclass of,horizontal structural element
ceiling fan,subclass of,fan appliance
ceiling fan,subclass of,home furnishing
chair,subclass of,seat
chair,subclass of,furniture
chaise longue,subclass of,furniture
chest of drawers,subclass of,cabinet
children,subclass of,kindred
cleaning tool,subclass of,tool
clock,subclass of,metrological mechanism
clock,subclass of,machine
clock,subclass of,timepiece
clothes rack,subclass of,artificial physical object
coffee table,subclass of,table
coir,subclass of,plant fiber
computer,subclass of,it system
computer,subclass of,computing platform
computer,subclass of,machine
computer desk,subclass of,desk
construction set,subclass of,toy
container,subclass of,storage
container,subclass of,artificial physical object
container,subclass of,tool
cooker,subclass of,device
cooking appliance,subclass of,heater
cooking appliance,subclass of,home appliance
cot,subclass of,bed
cotton,subclass of,plant fiber
couch,subclass of,seat
couch,subclass of,furniture
cup,subclass of,drinking vessel
curtain,subclass of,linens
curtain,subclass of,hanging
cushion,subclass of,soft furnishing
desk,subclass of,table
desk,subclass of,furniture
dining room,subclass of,room
dining table,subclass of,table
dishcloth,subclass of,cleaning cloths
dishcloth,subclass of,linens
dishwasher,subclass of,home appliance
dishwasher,subclass of,cleaning tool
doll,subclass of,toy
door,subclass of,architectural element
door,subclass of,device
door,subclass of,obstacle
dressing table,subclass of,table
dryer,subclass of,device
dryer,subclass of,machine
dustpan,subclass of,waste container
dustpan,subclass of,cleaning tool
duvet,subclass of,bedding
duvet,subclass of,blanket
e-book reader,subclass of,mobile device
electricity meter,subclass of,measuring instrument
eyeglasses,subclass of,corrective lens
eyeglasses,subclass of,costume accessory
fan appliance,subclass of,home appliance
fan appliance,subclass of,electrical appliance
fastener,subclass of,connector
fastener,subclass of,machine element
fastener,subclass of,tool
floor,subclass of,architectural element
floor lamp,subclass of,lamp
flowerpot,subclass of,plant container
food,subclass of,disposable product
food,subclass of,physical object
footstool,subclass of,stool
furniture,subclass of,product
furniture,subclass of,utensil
furniture,subclass of,artificial physical object
furniture,subclass of,furnishing
galvanised steel,subclass of,alloy steel
glass,subclass of,material
glass,subclass of,amorphous solid
glass,subclass of,solid
glassware,subclass of,manufactured object
hanging,subclass of,covering
home appliance,subclass of,device
home appliance,subclass of,manufactured good
hook,subclass of,connector
hook,subclass of,fastener
information appliance,subclass of,mobile device
ironing board,subclass of,tool
jute,subclass of,bast fibre
jute,subclass of,plant fiber
kitchen,subclass of,room
kitchen stove,subclass of,stove
kitchen stove,subclass of,container
kitchen stove,subclass of,cooking appliance
knife,subclass of,tool
lamp,subclass of,light source
lamp,subclass of,light fixture
lamp,subclass of,artificial physical object
lamp,subclass of,furniture
laundry room,subclass of,room
light bulb,subclass of,lamp
light bulb,subclass of,nonbiological component
light bulb,subclass of,electric light
linens,subclass of,product
linens,subclass of,artificial physical object
linens,subclass of,tangible good
linens,subclass of,hospital equipment and supplies
linens,subclass of,home furnishing
litter,subclass of,transgression
litter,subclass of,waste
litter,subclass of,disposal
living room,subclass of,room
loudspeaker,subclass of,electrical device
loudspeaker,subclass of,sound transducer
marker pen,subclass of,pen
marker pen,subclass of,painting material
marker pen,subclass of,writing implement
mattress,subclass of,device
mattress,subclass of,bedding
melamine,subclass of,organic compound
mirror,subclass of,material
mirror,subclass of,art material
mirror,subclass of,optical component
mobile computer,subclass of,mobile device
mobile computer,subclass of,computer
mobile phone,subclass of,mobile device
mobile phone,subclass of,telephone
monitor,subclass of,display device
monitor,subclass of,electronic visual display
mug,subclass of,cup
office chair,subclass of,chair
ornament,subclass of,artificial physical object
paper,subclass of,writing surface
paper,subclass of,manifestation
paper,subclass of,intermediate product
paper,subclass of,painting support
paper,subclass of,paleographical writing material
particle board,subclass of,fiberboard
pedal bin,subclass of,waste container
pegboard,subclass of,hardboard
pegboard,subclass of,wall covering
picture frame,subclass of,artificial physical object
pillow,subclass of,cushion
plastic,subclass of,material
plastic,subclass of,chemical substance
plate,subclass of,dish
plumbing fixture,subclass of,nonbiological component
plywood,subclass of,panel
plywood,subclass of,engineered wood
polyester,subclass of,synthetic fabric
polyurethane,subclass of,polymer
polyurethane,subclass of,plastic
pot,subclass of,vessel
potted plant,subclass of,cultigen
power cable,subclass of,electrical cable
printed book,subclass of,printed matter
printed book,subclass of,book
rattan,subclass of,plant material
refrigerator,subclass of,major appliance
rug,subclass of,floor covering
sanitation,subclass of,environmental policy
sanitation,subclass of,hygiene
sanitation,subclass of,environmental factor
satchel,subclass of,book bag
seat,subclass of,furniture
sensor,subclass of,measuring instrument
shampoo,subclass of,hair care products
shelf,subclass of,furniture
shoe,subclass of,footwear
shoehorn,subclass of,tool
shower,subclass of,plumbing fixture
shower curtain,subclass of,curtain
shower head,subclass of,plumbing fixture
sideboard,subclass of,cabinet
sink,subclass of,wash basin
sink,subclass of,plumbing fixture
sink,subclass of,sink
slipcover,subclass of,covering
smart air purifier,subclass of,air purifier
smart air purifier,subclass of,smart device
smart air purifier,subclass of,smart appliance
smart appliance,subclass of,home appliance
smart appliance,subclass of,smart device
smart device,subclass of,smart object
smart device,subclass of,electronic machine
smart dishwasher,subclass of,dishwasher
smart dishwasher,subclass of,smart appliance
smart glass,subclass of,smart device
smart glass,subclass of,glass
smart meter,subclass of,measuring instrument
smart meter,subclass of,smart device
smart meter,subclass of,electricity meter
smart oven,subclass of,home appliance
smart oven,subclass of,smart device
smart oven,subclass of,kitchen stove
smart oven,subclass of,cooking appliance
smart oven,subclass of,smart appliance
smart speaker,subclass of,smart device
smart speaker,subclass of,loudspeaker
smartglasses,subclass of,wearable computer
smartglasses,subclass of,eyeglasses
soap,subclass of,organic compound
soap,subclass of,detergent
soap,subclass of,salt
sofa bed,subclass of,couch
sofa bed,subclass of,bed
sofa cover,subclass of,slipcover
soft furnishing,subclass of,furnishing
solid wood,subclass of,wood
stain,subclass of,dirt
stainless steel,subclass of,alloy steel
steel,subclass of,iron alloy
step stool,subclass of,stool
stool,subclass of,seat
storage bag,subclass of,bag
stuffed toy,subclass of,comfort object
stuffed toy,subclass of,toy
synthetic rubber,subclass of,elastomer
synthetic rubber,subclass of,synthetic
table,subclass of,furniture
table lamp,subclass of,lamp
table mirror,subclass of,mirror
tablecloth,subclass of,linens
tablecloth,subclass of,covering
tablet computer,subclass of,mobile computer
tableware,subclass of,kitchenware
tableware,subclass of,manufactured object
television set,subclass of,electronic machine
tempered glass,subclass of,safety glass
tent,subclass of,shelter
toilet,subclass of,facility
toilet,subclass of,plumbing fixture
toilet brush,subclass of,brush
toilet seat,subclass of,seat
tool,subclass of,product
tool,subclass of,equipment
tool,subclass of,converter
toothbrush,subclass of,brush
toothbrush,subclass of,personal hygiene item
toothbrush holder,subclass of,container
towel,subclass of,kitchenware
towel,subclass of,bathroom linen
towel rack,subclass of,stand
towel rack,subclass of,furniture
toy,subclass of,product
toy,subclass of,physical object
toy,subclass of,recreative work
trolley,subclass of,vehicle
vacuum cleaner,subclass of,home appliance
vacuum cleaner,subclass of,cleaning tool
vacuum cleaner,subclass of,electromechanical device
vase,subclass of,work of art
vase,subclass of,container
vase,subclass of,bin
wall,subclass of,architectural structure
wall,subclass of,support
wall,subclass of,fencing structures
wall clock,subclass of,clock
wall covering,subclass of,covering
wall hook,subclass of,household hook
wall lamp,subclass of,oil lamp
wall mirror,subclass of,ornament
wall rack,subclass of,furniture
wardrobe,subclass of,cabinet
wash basin,subclass of,bowl
wash basin,subclass of,container
wash basin,subclass of,lebrillo
wash basin,subclass of,water storage
washing machine,subclass of,home appliance
washing machine,subclass of,major appliance
washing machine,subclass of,cleaning tool
washstand,subclass of,furniture
waste container,subclass of,container
waste container,subclass of,bin
water,subclass of,natural resource
water,subclass of,dihydrogen chalcogenide
water,subclass of,oxide
wearable computer,subclass of,mobile computer
wearable technology,subclass of,costume accessory
wearable technology,subclass of,consumer electronics
window,subclass of,facade
window,subclass of,architectural element
wristwatch,subclass of,watch
writing implement,subclass of,stationery
writing implement,subclass of,equipment
zinc,subclass of,material
zinc,subclass of,post-transition metal
